,Cr,Fe,Cd,Zn,Cu,Pb
0,0.16813451498746873,0.03150320876389742,0.39071785777807233,0.16865347549319268,0.3030139297246933,5.310747208595276
1,0.08305456899106503,5.676416010856628,0.03369600363075733,0.37528838843107226,-0.09185705460608005,-0.0681497560441494
2,0.09851891160011292,-0.1136614329367876,3.9473276138305664,0.28857710391283037,-0.1621464778482914,0.09373509630560875
3,-0.014342282162979246,-0.21494137302041053,0.01087340791709721,11.666165857315063,0.007662977352738381,0.15741509526968003
4,4.783887925148011,-0.08843665421009064,0.015779500864446162,-0.01972417937591672,0.07873286694288253,0.04159386981278658
