,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
Cr,-0.16806776424320632,-0.08308690084134834,0.09676954972606533,-0.014366897526448904,-4.783926102616146,0.014435249836157646,0.16806575206676058,-0.08314097751789083,4.783989736582418,-0.09351588066109955,-0.098956322207212,-4.783875012159583,0.08304950034974912,-0.16826897469809315,0.014344414802781938,-4.7839046320799685,-0.01424789566714819,-0.09776035310954805,0.16812735067177384,0.08306317600977188,0.1681642428000386,0.014220988709965857,-0.0830188968970861,-4.783844315272733,-0.10064738533255761,0.16820638899425466,-0.014326747704707394,-0.09953132805756083,0.08303477867378266,-4.783865592857661,0.10323284151540003,0.1682065852579789,0.014250006228349531,0.08297403809198843,-4.78378842411469,-0.16815036679155834,-0.0994932842589366,-0.014412097110574989,4.783867901322134,-0.08304607126070647,-0.08305780457082779,-0.09853097540670006,0.1680856359362886,-4.783890125793633,0.014333407526345982,-0.014411818416514077,0.16808296571301024,0.09471882823287273,0.08312141708443295,-4.783965876235644,-4.783891892521379,0.16811672442887632,-0.09839316983171749,0.08306033716814666,-0.014311094139425738,0.16819475588967933,-4.783864170613834,0.014322682164830243,-0.08303896679456808,0.09961640044526024,-0.1680609000840338,-4.78399627116116,-0.09318397969583475,0.01444168012540226,0.08314631947466433,0.08313100978763723,-4.783978320226765,0.16807473389975502,-0.09409244610719313,0.014424891059758787,0.10019270614962712,0.16817477609758433,0.08301458585142026,0.01431240682455077,-4.783853291555432,-0.014205406318534926,-0.08301566784037558,-0.1681655774249526,0.1008242999974377,-4.783840645306203,-4.783887749660483,0.08305566369409884,0.09847167064120574,0.014421881500282415,0.16818147951486753,-0.0959049112147789,-0.08313121156068133,0.16817617695052373,0.014386530963113727,-4.783938875671642,0.01430301005290448,-0.16811128942797318,-0.09839113492458851,4.783892144249614,-0.08306064221610261,4.783909022400001,-0.08307247075944271,0.01434316703618235,0.09775692351838558,0.1679916745714814,-0.08302442282397292,-0.10005974537129367,4.783854854840702,0.014316103485782463,-0.16820429491845598,-0.08309651149647831,0.01441687638821963,-0.09629927087073667,0.16810604402134982,-4.783933930052289,4.783791372336601,-0.0829765053162779,0.16820459498630438,0.10309704265779136,0.014252536758235228,-0.014329854748378827,0.09828989577343904,-0.16793877025710152,0.08306441237230515,4.783900138982155,-0.08302385747861774,0.014316560486736279,0.16815396573074662,4.783865951163129,-0.09961322982571996,-0.08306378841549837,-0.09829451479857057,-4.783898970169841,0.014331321530519801,-0.16796954219649668,4.783880362719995,0.014344025393808232,-0.16821923792513788,0.09877919674200855,-0.08305298104447627,4.783991738089412,0.08314261305712711,0.09341445333387842,-0.014437182951173433,0.16806421005971323,0.1681616304923472,0.014352616728918804,-4.783888688409933,-0.09846745781900952,0.08305877640143498,-0.16809473280402434,-0.014326784556959161,-0.0980449278411816,4.7838998765985,-0.0830540914899536,0.014369245811290171,-4.783929871717404,-0.0830908151081301,0.09659404775493335,0.16805930175875275,-0.014393704463884348,4.78384589578761,0.16817699959414004,0.10051865238031372,0.08302818328119342,-0.09623016081938596,0.014375859052936684,-0.16806847655544363,-4.78393666573416,-0.08310217516893494,-0.08309885865072904,-0.01437322496812031,-0.16806658811645359,4.78393405412791,0.09636645199003228,-0.08305573388431124,0.09856571539734826,0.16815804164587153,0.014372276730254194,-4.783886784902891,0.16806605518144632,-0.083118671372502,-0.09537416735952653,-4.783953555773458,0.014392610185998566,-4.783894122531992,-0.0830631764396496,-0.014227860888861679,0.16806440607438625,0.09838379830514725,-4.783893583168842,0.08307095066220821,-0.014508786193383577,0.09824772539782702,0.1681314869659005,-0.10430061577241008,0.014230798157518251,-0.08295449423323151,4.783765105743293,0.1682223116968684,0.09690400782758483,-0.0830846746216866,0.014364184445569417,-0.16806857574862424,-4.783923399200806,-0.09288048923260098,4.7840022268777815,0.16805652613147223,0.08315105294590706,-0.014447478220585105,-0.16821531073635554,-4.783777432607235,-0.08296481136991884,0.10373509738853152,-0.01424322350141236,0.16819891401153497,4.7838801665725015,0.014341211755108938,0.0988242326105082,-0.08305235188680707,-0.08305361501244081,-4.783882419849871,0.09875375634029983,-0.014340158935084543,0.16817568431581448,-0.16810370470030808,-0.08309805652345428,-0.09618009460522735,-0.01440607369880919,-4.7839364154606345,-0.09455737357422195,-0.01441507757195318,-4.783969087067515,0.08312406023188593,-0.16808089865986353,4.783818368355549,-0.1681862831012868,0.10184524311854908,0.08299910670389586,0.014275950442698962,4.78385457541224,-0.10008029321615097,0.01431558838781896,-0.16820074007817673,-0.08302304766367313,0.09844111639314125,4.783887787843973,-0.014452730050482365,-0.08305507629997927,-0.16819592169671657,0.10194858086571473,-4.783816481885622,0.08299728700993037,0.16817851800671557,-0.014272567706468613,0.014428871376531652,-0.0984402377994789,4.783888274140766,-0.08305597118237812,-0.1681842106210178,-0.014320431539757258,0.08301893281277091,4.783864021094415,-0.16819070907448438,0.09964743024539842,0.014205302880056838,-0.1681655924308439,-0.08301564256324767,-4.7838406160542,0.10082569827400312,-0.10459248029114421,-0.014224714511510566,4.783758696517098,0.16822654809541437,0.08294906772557092,-0.08302159204504792,0.10051922677571372,0.1681699267090756,4.783846617471671,-0.014269962095172742,-0.014342475411714501,4.783895564807925,-0.1681355695816774,0.08302587290208682,0.09820676321110472,0.1680654132432879,-0.014354925479962618,-4.783913406024237,0.09740917191808529,-0.08307734428607717,0.08309287566393504,-0.16805889243799793,0.09652222217525262,0.014370385307559033,-4.783931296601038,0.014370689536750634,0.08317766797060762,-0.09814407202435413,0.16813798131150595,4.783894045070413,-0.16816615936478768,0.09871863755052006,-0.014338843597310072,0.08305481338972569,-4.783883462652676,-0.014455849152941637,-0.09245945063847981,-4.784010450093187,0.16805050282379308,0.08315789543212113,0.08305362036880737,-0.16813048709105388,-0.014347436475808413,-4.7838995405820555,0.09799738465623177,0.1680765040065183,-0.08308501742058985,-4.783923552934344,-0.09688217413008085,0.014365512765552075,-0.09188065871296379,-0.01446720193752676,0.1680422054716961,0.0831670603899025,4.784021699065428,-0.08309594979906233,4.783932904800405,0.014371894690204617,0.1680615528041259,-0.09643497221949701,0.08289144341069268,-0.10045106530347926,-0.16813665744156764,-4.783851401721001,-0.014294685203282888,0.014313196448074932,0.16818351355063238,0.08301702012879418,-4.783853412729559,-0.1001701219019886,-0.08314749376760365,0.09311080323549815,-0.16805984057025797,0.014443094591697736,4.783997708493081,-0.08304750945509475,0.16814527122615558,0.09976271956296831,-4.7838627217088545,-0.014319700670371397,-0.1027211126863061,-4.783799513563413,-0.08298333194553338,-0.01425955869778087,0.16819909008041237,-0.08308554765671845,4.783923734996956,-0.16807949728226268,0.014367808700790874,-0.09686719480717547,-0.08306115847670496,0.09838816765578169,0.014289368844622207,-4.783892558089418,-0.16810215427686204,-0.16809576168043616,4.783892830420745,-0.0983870071552155,-0.08306151548197967,-0.014279309608120436,0.09660918161558513,-4.783929562181003,-0.08309043046795932,0.16805962294426927,-0.014369024972583523,0.014388210329913704,-0.09837345648202624,-4.783890933044294,-0.16814985739899238,-0.08305855715421366,-0.08310313086524596,4.783932499994923,-0.0964936848846608,0.014300775508414108,-0.1680418905807869,-4.783887702818219,-0.09844125351593706,-0.08305491623672762,0.01445697846527495,-0.16819797368994924,-0.09706753951447399,-4.783919302904245,0.014363224127636416,0.0830822984002471,0.1680920605440932,0.08298474528335423,0.1681640586130737,-4.78385614669946,0.014306332868467124,0.10009991621691167,-0.16804988592541628,-0.09830915130274365,-4.783895862949695,-0.08306218714788477,-0.014335528925587567,-4.7838607298809865,-0.08304595979586207,-0.014481772357603472,-0.09988078096955644,-0.16811873419215245,0.014313744823374884,-0.16818665218869533,4.783853736740576,0.10014832141684953,0.08301819791631697,-0.09687535001489077,-0.1681010628255901,-0.01438257396805092,0.08310235563555769,4.7839224758089784,0.16818578338683865,0.08304890623919249,-0.014335868428678835,0.09901533298982866,4.7838767525311825,-0.16819906181284602,-0.014259853143147172,-0.0829833843976387,4.783799562689355,0.10271878786595555,4.783846068001575,0.08289361620414945,-0.10062872835136648,-0.1681810166995485,0.01429566265319267,-0.10027141121580779,0.014343355443588628,0.08305972846430489,-4.783848639694143,0.16823525644542223,-0.0829554668466034,-4.783766305613788,-0.16822145596619306,-0.014231145001390343,0.10424612855663258,-0.09837281448586029,0.08306221443743937,4.783893458768452,0.16808700334355609,0.01426560977601342,0.10118750981820465,-4.783832907843497,0.1681716293404694,0.014194127027525105,-0.08300929341532427,0.08305590047035268,4.783888236235597,-0.09844020359890439,0.014430819322337888,0.168185176614249,-4.783863371060009,-0.01431553373247618,0.09973920440350906,-0.08301667281886015,0.16815632882330833,0.16819979717965647,-0.01425865620827393,-4.783798469079233,-0.08298245708869396,0.10276941793412195,0.16820403240825213,-0.08303766460568844,0.09969613704487675,4.783862208266592,-0.014321926387022151,-0.08302865048740161,-4.783855147512273,-0.014272884261869756,0.16816055253417375,-0.10012192279799492,-4.784005300450566,-0.09271507964203779,-0.014490373894370774,0.08315533265435443,0.1680545573417816,-4.783888880944929,0.08305704719601846,0.014399302052239007,0.1681692172710392,0.09843978568340223,-0.01436492895698693,-0.16808050300713298,-4.783922458161355,0.08308429216302493,0.09692999164396196,-0.01424031642211648,0.10375292451877705,-0.16821421291580693,4.78377709806489,-0.0829645340187135,0.08305004240756016,-4.783876013802352,-0.09893267224725034,-0.014343719207616621,0.1682541956799156
Fe,-0.031505711338207544,-5.676415206993164,-0.11366017537866689,-0.21492996792214486,0.08851661200482787,0.21493321082935565,0.03150435367503513,-5.676412908221881,-0.08865993278752084,0.11365751836686257,0.11359068262639635,0.08842293369316453,5.6764163561618926,-0.03150004255567323,0.21497574198880046,0.088458842054692,-0.21493723679297708,0.11373504213676398,0.03150576057198936,5.676414332477166,0.03150128012858407,0.21494742652844573,-5.676417057996811,0.08833901395123671,0.11367411616204852,0.03150564989819233,-0.21495575594745844,0.11367071587715233,5.676416004463153,0.08838924620825311,-0.11364650622930425,0.03149673882772861,0.2149419347084289,5.676419579470717,0.08822742646036513,-0.03149638880671017,0.11360185678740793,-0.21493316650096775,-0.0884080462344626,-5.6764179969532345,-5.676416139212561,0.11368110773571667,0.03149847253406829,0.08843883928864289,0.21492735371182498,-0.21493412536450734,0.03150350287093466,-0.1136590612915571,5.676413664535258,0.08860760200764942,0.08844452328438294,0.03149955336967608,0.11366882391805136,5.676417241754507,-0.21490223272181852,0.03149727838828934,0.08839195433004332,0.21494407779904728,-5.676416748511447,-0.11365585647374951,-0.03150458302258411,0.08867430522105421,0.11365703741600128,0.21493287590161553,5.676412704759385,5.676413155258096,0.08863436338637398,0.031509859078388214,0.1136601965936325,0.21493500910787877,-0.11365793986245534,0.03149528035216986,5.676417212082081,0.21494874878280637,0.08834884835778258,-0.21494952549359175,-5.676417087439543,-0.0315015581786462,-0.11367533581135043,0.08833034577097745,0.08844343885891423,5.6764122084386575,-0.11364792979417156,0.215046342026893,0.031501524642451886,0.11365257760348313,-5.67641450396484,0.031493360073205384,0.21492380544108808,0.08859077896138953,0.21489243782397988,-0.031498118765128376,0.11367125573880449,-0.0884444060496148,-5.676417573659175,-0.08847341206815985,-5.676415393701161,0.21491909198642006,-0.1137079058673572,0.03149537682986721,-5.67641705751049,0.11365713175112259,-0.08836390641396788,0.2149475493920564,-0.03149199690071077,-5.676415142515348,0.21492959191701363,0.11364584863855143,0.03150116911539134,0.08854166805229269,-0.08823361482982793,-5.676419475367382,0.03149686220936378,-0.11364714031146814,0.21494179040646907,-0.21491568070613287,-0.11372487604267978,-0.03149201138513397,5.676415567571701,-0.08844992602236094,-5.676415285090029,0.21493009148088607,0.03150488334685393,-0.08837136385224334,0.11376924258178664,-5.676415666366931,0.11371626888929633,0.08844960332560792,0.21491753614483744,-0.031493528733061806,-0.08843038900308124,0.21496458427269938,-0.031504383770071656,-0.11361738979903795,-5.6764161039829455,-0.08866432585173753,5.676412847118359,-0.11365740522552185,-0.21493306210153704,0.0315044227550745,0.03150083539251558,0.21494125868922737,0.08844361066338392,0.11365221424266192,5.676416103830161,-0.03202535100628151,-0.21500941143803468,0.11348526714891957,-0.08846829326135568,-5.676413543279136,0.2149288375171625,0.08852547916020084,-5.676415121300951,-0.11365922434351736,0.03150737913031985,-0.2149401589793881,-0.08836241992922415,0.03149586412270869,-0.11359330921697382,5.676418616579962,0.1136573737653785,0.21492691739925576,-0.03150682597138298,0.08854784367696227,-5.676414885301522,-5.676414976793459,-0.21492733743599704,-0.03150712402228101,-0.08854059728708229,-0.11365757271121867,-5.676414642299893,-0.11365274709351907,0.03150102996515154,0.21498158244870483,0.08843865268989601,0.031506446260603595,-5.6764143176889155,0.11365638972041178,0.0885881712831024,0.2149258662279966,0.08844351042294736,-5.676421119153324,-0.2147908090306778,0.031503214754643356,-0.11368556865023663,0.08847153696801566,5.676418088625201,-0.21492348637800177,-0.11356655704127815,0.03149494577122595,0.11364089988691493,0.2149431718227947,-5.676420408035306,-0.08817864675651438,0.03149580076141583,-0.11366006038043071,-5.676415300258174,0.214929974345735,-0.031505838206175744,0.08851071779899196,0.11365759587676445,-0.0886872467466087,0.0315048367138288,5.67641250293938,-0.21493253385753702,-0.0314963525904155,0.08820456837952802,-5.676419866665632,-0.11364350026100294,-0.2149453774144143,0.03150457112457685,-0.08842808419768954,0.2149593982495635,-0.11362819979032078,-5.676416118859599,-5.6764161081243545,0.0884307034558185,-0.11364003664090089,-0.21495254054372273,0.031503249163405266,-0.03150180652903061,-5.676414804180137,0.11365083700266411,-0.2149341289301918,0.08854571558664519,0.11365875857362684,-0.21493421233652796,0.0886146561190812,5.676413556509364,-0.031503624771813406,-0.08829052138026762,-0.031497958701591416,-0.11365195146060546,5.676418536186329,0.21494052109959008,-0.08836175497688897,0.11365725263716948,0.21494773805632444,-0.03149232251211716,-5.676417079630141,-0.11364575244315951,-0.08844509926736702,-0.2150877073235843,-5.676410657722379,-0.03150174012231323,-0.11365603907143615,0.0882856286777605,5.676418641735153,0.03149749581220022,-0.21493764975028595,0.2150550494638471,0.11364745222285016,-0.08844490558312887,-5.676411864869257,-0.03150159615571906,-0.21494036931612134,5.6764155546926975,-0.08836543590635762,-0.0314964067165098,-0.11374332240260124,0.21494954681959808,-0.03150155979060887,-5.676417087554749,0.08833027854402106,-0.11367534152441548,0.11363973152534075,-0.21494338241754468,-0.08816516610101344,0.03149549014822558,5.676420634569805,-5.676417118642049,-0.11366655077195172,0.03149995528679875,-0.08834756335651746,-0.2149465061314141,-0.21492193174521249,-0.08840502433642011,-0.031511908456252555,5.676412251557868,-0.11390783171187537,0.03149894292640681,-0.21492642295213243,0.08848908691740993,-0.11368106130394669,-5.676415389690749,5.676415080001713,-0.03150765106037678,-0.11365877436731779,0.21492840044958195,0.08852966933445076,0.21501980781706484,5.676429249730129,0.11272291951858575,0.03146410087951852,-0.08861116202103089,-0.03149793664081661,-0.11366071161676197,-0.2149405091222201,5.676416156404486,0.08843216993636514,-0.214932294419808,0.1136557402258631,0.08870559212636989,0.031505082759360876,5.676412261140316,5.676414358084803,-0.031505532200957795,-0.21492946349433675,0.08844594306236478,-0.11375854630068076,0.03150429298769368,-5.6764152568113975,0.08851168791417957,0.11366062394118552,0.21493065076704826,0.11365455538784038,-0.2149318336281554,0.03150547772417123,5.676411910933578,-0.08873049321960859,-5.676415025080822,-0.08853545302265305,0.2149278164698293,0.03150757733850753,0.11365813689156332,5.67640978124277,0.11422927424208869,-0.03151593292349864,0.08818405433518081,-0.21490676131667433,0.21494846587904257,0.03149422095361936,5.676417178924788,0.08835233013735926,0.11365771790205349,-5.67641266009226,-0.1136569231908137,-0.031504633727584934,0.21493280282416838,-0.08867747001355465,-5.676418856264578,0.03137416890058192,-0.11362517419486928,0.08839446364389032,-0.21492160795310516,0.11364868056883493,0.0882507477421765,-5.676419190884049,-0.21494140647588633,0.03149719483987392,-5.6764152538065815,-0.08851275611961087,-0.03150324280179871,0.21493047398595225,0.11366056752597764,-5.676418150821045,-0.11367511562743693,0.2148755266612542,0.08844421694442935,-0.03149607684624354,-0.031495685792542194,-0.08844407837659223,0.1136773384055438,-5.676418609152917,-0.21486235682676158,-0.11365930091673074,0.08852465710639996,-5.676415129375228,0.03150729647642461,-0.2149289344817269,0.21499715593939217,0.11365780422266028,0.08844707629321202,-0.03150080184828817,-5.676413821231193,-5.676418037633446,-0.08853844719963565,0.11367541405403606,0.21483891752803225,-0.031500386684413476,0.08844513231062393,0.1136454793580924,-5.6764104422626,0.21509352133827458,-0.03150175949942743,0.11366110926987809,0.08850405284273233,0.21493174411671642,5.676415337030415,0.03150207891723623,5.676413011142034,0.03151171946992779,0.08830969936739291,0.21492219111853558,-0.11394347916847833,-0.03149723491766806,0.11369184170280729,0.08844878579012239,-5.676415913545533,-0.2149237243095982,0.08840226217946284,-5.6764217797155565,-0.21486046010434337,0.11355711300865294,-0.03148829608669968,0.21494833960323562,-0.03149384318095424,-0.08835427229260603,-0.11365765142469964,5.6764171569038995,0.11361921482671228,-0.03130182279910421,-0.2149106018187514,5.676417725015176,-0.08852707766807791,0.03150371968279334,5.676416246470898,-0.2149548291149878,-0.11363781007294434,-0.08841895282369046,-0.03149718974996148,-0.2149414220083359,-5.676419190560522,-0.08825087966442352,-0.11364856632068775,-0.08818355539104006,5.676410060613901,0.11419836151385054,-0.03151731287316248,0.2149158131590957,0.11333073156677184,0.21505098553474444,5.676418583025933,0.08841164159559561,0.03155313012449478,-5.676420362605936,0.08818106700257868,-0.031495813431661586,-0.21494300726002133,-0.11364159885558044,0.1136798656025108,5.676419265245771,-0.0884444891869528,0.03149642198301445,0.21484340866625845,-0.11367480598943569,0.08831385733885602,0.03150154755656632,0.21495589278018426,-5.676417113545756,5.676411766594078,-0.08844492702091454,0.11364730201814571,0.21505771197989126,0.031501609921521935,0.08835920857185768,-0.2149287181753997,-0.11380244361341227,-5.676414852492932,0.031506377106950444,0.03149715210690054,-0.2149414559758237,0.08824854893722156,-5.676419227372162,-0.11364848371789528,0.03149540162566945,-5.676416787229642,-0.11365593872436348,-0.08838851300346652,-0.21494470196955642,-5.676416949861398,0.0883652349469661,-0.2149422872791417,0.03150033214766843,0.11366911630674731,0.08869840705101877,0.11363959818903949,-0.21492708207841082,5.67641290227061,0.03150358462352857,0.08844459617328154,5.676413347076285,0.2150147070813919,0.031501358104887696,-0.113650059073271,-0.21493093387317985,-0.03150368650582142,0.08850968840821317,5.6764152775555585,-0.11366077776343435,-0.21494248062175295,-0.11364408984263308,-0.03149626765742332,-0.08820366164588936,-5.676419979112987,5.67641629243758,0.08842386608777934,0.11359919564201436,-0.2149722833307478,0.031501812859238004
