,Cr_1,Cr_2,Cr_3,Cr_4,Cr_5,Cr_6,Cr_7,Cr_8,Cr_9,Cr_10,Cr_11,Cr_12,Cr_13,Cr_14,Cr_15,Cr_16,Cr_17,Cr_18,Cr_19,Cr_20,Fe_1,Fe_2,Fe_3,Fe_4,Fe_5,Fe_6,Fe_7,Fe_8,Fe_9,Fe_10,Fe_11,Fe_12,Fe_13,Fe_14,Fe_15,Fe_16,Fe_17,Fe_18,Fe_19,Fe_20,Cd_1,Cd_2,Cd_3,Cd_4,Cd_5,Cd_6,Cd_7,Cd_8,Cd_9,Cd_10,Cd_11,Cd_12,Cd_13,Cd_14,Cd_15,Cd_16,Cd_17,Cd_18,Cd_19,Cd_20,Zn_1,Zn_2,Zn_3,Zn_4,Zn_5,Zn_6,Zn_7,Zn_8,Zn_9,Zn_10,Zn_11,Zn_12,Zn_13,Zn_14,Zn_15,Zn_16,Zn_17,Zn_18,Zn_19,Zn_20,Cu_1,Cu_2,Cu_3,Cu_4,Cu_5,Cu_6,Cu_7,Cu_8,Cu_9,Cu_10,Cu_11,Cu_12,Cu_13,Cu_14,Cu_15,Cu_16,Cu_17,Cu_18,Cu_19,Cu_20,Pb_1,Pb_2,Pb_3,Pb_4,Pb_5,Pb_6,Pb_7,Pb_8,Pb_9,Pb_10,Pb_11,Pb_12,Pb_13,Pb_14,Pb_15,Pb_16,Pb_17,Pb_18,Pb_19,Pb_20
0,-0.01561332409119591,-0.02003891112028875,-0.017416261045986578,-0.04008526851733526,-0.04736417533848623,-0.11032295227050781,-0.1321357652695492,-0.1225752541513154,-0.11704540576296624,-0.13863689429832227,-0.15172360145082378,-0.1443531581699246,-0.13514143213479204,-0.1438741505597577,-0.14287064472834268,-0.15924200265094487,0.006024055806939041,-0.00026104397421486376,-0.04178766581239273,-0.06690181137034387,0.01791716202378574,0.028081686772180325,0.1316866712889286,0.1271246594913078,0.10975087990965506,0.09725351594012192,0.08251009493915722,0.10348040301992435,0.07465748816277042,0.07111167821167695,0.045243012808813626,0.07640976258412455,0.07687412803073065,0.08527946887029843,0.11611913321445687,0.08670575383373282,0.1040406920994171,0.07756129964113687,0.08740375442618523,0.128159122673249,-0.04079048764525038,-0.06543106265892887,0.006152889234451295,0.0787832061901237,1.0166075043003968,0.15825594081120056,0.09834072125530002,-0.1202651345443846,0.014199653038322324,-0.010136537329115049,-0.05310375583440423,-0.10043683848014534,-0.13303280633055803,-0.11794447940433248,-0.12412762666159931,0.027295673943378708,-0.04532068929954836,-0.12110220025278243,-0.13588083089820835,-0.0908256708032856,-0.004972057880932522,-0.03977291788341421,-0.011405924862518794,0.06927377339499542,0.0868325236017082,0.18476079238785637,0.2902129063702593,0.3998842558475456,0.4997289078404205,0.5654916685036938,0.6439699103133847,0.7070096580669133,0.7124691653733302,0.7462793558534949,0.7651747326658229,0.7733483952705307,0.7550377321965767,0.7310108084871312,0.6919514464609551,0.6261634242655051,0.053815061019526586,0.08679238797137231,0.22472981310854054,0.32910265224148527,0.28429622030017354,0.22803375862463557,0.2803769286232765,0.3577037068328472,0.2902367783315254,0.13803400110566255,0.2711971177898272,0.38585808271109456,0.5745265218946669,0.6125230933680679,1.1280826932252055,1.3325448818881103,2.0751087388606986,2.6619735125339394,3.756458123524984,3.5592384675536493,0.030654922598088632,0.04799842023563505,0.05425698234878405,0.019848207446318496,0.03385362352686699,-0.15100269813579742,-0.13653673615419504,-0.04599991613867307,-0.05541735851074183,-0.059254658464906795,-0.059053359506181395,-0.04824783280491829,-0.03365508238832005,-0.03657439359548417,-0.028706083596317156,-0.10115831602139003,-0.04004656670278766,-0.06513363122646085,-0.06337103648158261,-0.09092522781304639
1,-0.0010924267169320956,0.004791327472776175,0.006773165799677372,0.006421336685307324,0.005755988350138068,0.004134550129529089,0.0005896081015612253,-0.0010401076497510075,-0.0034899798454716803,-0.0012148404261097313,-0.005071757785044611,-0.0009315897320630029,0.0013782591834387858,0.001092490115075293,-0.000784782934570103,-0.0017688279389403761,0.010946709252893925,0.009884088416583836,0.006295332098379731,-0.023485669512301684,0.05616474397480488,0.08125324450433254,0.09657153196632862,0.12804988995194436,0.11010543264448643,0.0963404893130064,0.061264067441225055,0.04440773155540228,0.056033752672374246,0.03314967481419444,-0.025814687870442866,-0.04953036829829216,-0.043734387159347535,-0.057060164771974085,-0.03950777389109135,-0.07778388977050782,-0.08372268177568913,-0.08529870510101319,-0.10945231176912784,-0.18572310909628867,0.001753651787294075,0.005107921767048538,0.00420939911622554,0.004627444623038173,0.028741387370973825,0.017610476128757,0.015984875205904244,-0.02895344877615571,0.009041276527568698,0.0030176520522218198,-0.010800374024547636,-0.017643727557733656,-0.02452328974381089,-0.030832363683730366,-0.03645777670666575,-0.029539479557424784,-0.027101484574377537,-0.0285958443954587,-0.021349658593535423,-0.009277710986789317,-0.05151520404964685,-0.06517335139214993,0.002089562767650932,0.2076784924324602,0.6815869832038879,-0.3211694797873497,-1.11776221036911,2.3402479600906374,0.7683028957247734,2.228846517801285,0.2477464884892106,-0.11652779616415501,-0.19144982546567918,-0.07912195887416601,-0.34033845394849777,-0.25166658475995063,-0.2189390802383423,-0.35694740414619447,-0.32446034222841263,0.013685425464063882,0.007686510509811342,0.012953042546287178,0.019768212176859378,0.031174864042550324,0.0294251474365592,0.02975441986694932,0.02689990121871233,0.028848074115812777,0.019981416314840315,0.02069986764341593,0.05860719166696072,0.09068330578505993,0.11289132751524449,0.1207341905683279,0.15007955491542815,0.1504352141916752,0.16774657145142555,0.1680085127055645,0.12535383723676205,0.19763747870922088,-0.005619066348299384,0.0008506171362751047,0.006325200726278127,0.004113426327239722,0.009407223812304437,0.004589167547528632,-0.0009553510196565185,0.007693982406635769,0.02430954957380891,0.039347675871104,0.04680212154984474,0.04616948645561934,0.048023848682641986,0.04852085005491972,0.049821421168744565,0.04072266297414899,0.054926099367439744,0.07223260030150414,0.08276726961135865,0.08223386071622371
2,-0.0062121723021846265,-0.005561764785088599,0.0014673016043525423,0.019224010491743684,-0.005293483911082149,-0.024368395404890178,-0.026060119559988378,-0.04118297025561333,-0.03749108968302608,-0.043256339840590956,-0.04607197429984808,-0.047863010037690404,-0.04760192457586527,-0.05385929511860013,-0.051795591972768305,-0.06895124562084674,-0.06485584832727909,-0.07508313469588757,-0.07648611439391971,-0.015893719336017968,0.020473559396341445,-0.03551827570423484,-0.013812377010472119,-0.02468915404751897,-0.0644240552932024,-0.1178293827176094,-0.12268996641039848,-0.1287198618799448,-0.14640830911695957,-0.1795768392086029,-0.14164417289197445,-0.15464072674512863,-0.15315522164106368,-0.19378884375095368,-0.18385917484760284,-0.21486652448773383,-0.213991242647171,-0.202915700674057,-0.21481031715869903,-0.26139998584985735,0.016420960268005727,0.020060057770460844,0.022963465731590985,0.02689660663716495,0.03551137419417501,0.05812678776681423,0.08816237136721611,0.06471348904073239,0.1194874355942011,0.13445603661239147,0.14746451146900655,0.1534804917871952,0.16356931179761885,0.17520698115229608,0.19957210138440132,0.21551333501935005,0.22716957688331604,0.24100543320178985,0.24838816836476327,0.2605057507753372,0.022851900234818458,-0.17120164811611174,-0.24436653822660445,-0.25770406872034074,-0.44266837984323504,0.04111865058541298,0.028761002123355865,1.3876583230495454,3.2920791562646627,4.999776448011398,6.513916692733765,7.391852896213532,7.610588655471802,7.7953817176818845,8.119329738616944,7.9403923225402835,7.82767192363739,7.775648860931397,7.690081171989441,7.470123910903931,-0.01211638587526977,-0.019219424342736602,-0.02592579009011388,-0.024164263494312763,-0.03743989853188395,-0.04812537159770727,-0.04895300004631281,-0.04636539489030838,-0.040466739628463984,-0.06572402447462082,-0.06159446014091372,-0.06316023916006089,-0.0631845723092556,-0.06598731111735105,-0.07211743287742138,-0.09846167434006929,-0.0635234054364264,-0.08368608940392733,-0.19779241159558297,-0.06068748656660319,-0.006049691718071699,-0.009923078422434627,-0.017688733320683242,-0.0064170289883622895,-0.003734864833531901,-0.03254587556235492,-0.03502329559996724,-0.02416261286009103,-0.02057207092671888,0.000430261455476284,0.024451016951352357,0.03179317373549566,0.03319279357790947,0.03848460216075182,0.04413326909765601,0.0402357547916472,0.06460066391620785,0.07137565879500471,0.08290793989785016,0.09943276051431894
3,-0.0032682881137588993,-0.021916969399899244,-0.046883032396435736,-0.07040821108967066,-0.07921296156942845,-0.08176112093031407,-0.08366700947284698,-0.10871787078678607,-0.13436392039060593,-0.15362417817115784,-0.17084076382219793,-0.1821137735247612,-0.20519192427396774,-0.19727839432656766,-0.21344732239842415,-0.2228303460776806,-0.25674478724598887,-0.2631944060325623,-0.26757131606340406,-0.003848978034511674,0.01381575396982953,0.08216334283351898,0.07437847074121237,0.12120268307626247,0.178915284126997,0.20246136769652368,0.21595694772899152,0.16680300958454608,0.08630193181335927,0.060905707329511644,0.015034888266745839,-0.021545674204826355,-0.0619164714589715,-0.09927417452672671,-0.11873038646765054,-0.1257802962511778,-0.13259726006537675,-0.10738659171387553,-0.09920362181961537,-0.10726174674928188,0.0024704417469911277,-0.008257079999893904,0.00033327348370221444,0.001461888758421992,-0.03008587684482336,-0.03434551594778895,-0.037725656479597094,-0.012425976005615666,-0.07483334135264158,-0.07618434272706509,-0.06956226546317339,-0.07297639925032855,-0.06701633723452688,-0.052151567959226666,-0.04908198156394064,-0.07622851617634296,-0.07574873477220535,-0.0815499053709209,-0.1015653333812952,-0.07807031393051148,1.0593039280176162,2.402082006931305,4.153293831348419,4.330103847980499,3.6648522901535032,3.2429828333854673,2.5943273621797562,2.3464486360549928,2.229678331017494,2.337672285139561,2.334391660988331,2.4515686827898024,2.4502503168582916,2.513802913427353,2.531960474848747,2.412740905880928,2.3869321721792223,2.303054602742195,2.2057427352666856,2.141196555495262,0.0006328118616147549,-0.0012718912571108376,-0.010220445566810668,-0.034470862299203875,-0.03992800638079643,-0.044150818847119806,-0.035194161236286166,-0.0391441261023283,-0.03237121834652498,-0.030722897693049162,-0.04595542390597984,-0.07778430044651032,-0.07159922013990581,-0.04858490463579074,-0.06599470119283068,-0.037287493776530026,-0.06409902015235275,-0.03796199018746847,0.042386291809380056,-0.0474656975036487,0.013076313259080052,0.012795042190700769,0.009959112924989313,-0.012488537174649537,-0.03616221385076642,-0.041648100838065145,-0.03787665129639208,-0.019269931194721722,-0.02724690053379163,-0.012800643944356125,-0.003986966609663796,-0.012530338794240379,-0.030885798074305058,-0.032416329467669126,-0.017446070464211517,0.022424449963436927,0.00882335173082538,0.015268484652915503,0.044368862975388765,0.12003872245550155
4,-0.016372580686584114,-0.030127664748579263,-0.025499464478343725,-0.006178800580091775,-0.07999044694006444,-0.09272211089730263,-0.10535928130149841,-0.11189624488353729,-0.12370838038623333,-0.14296162843704224,-0.15122369080781936,-0.16233165353536605,-0.16906654581427574,-0.1918671917915344,-0.19964081555604934,-0.19913705036044121,-0.1856599208712578,-0.20435142025351524,-0.2091710288822651,-0.13358908995985985,-0.002257154722650512,0.026900448482483626,0.06156593047082424,0.10239582534879446,0.12200643729418516,0.07974458555690944,0.12490348509512841,0.14240263881161808,0.1410237696848344,0.1529525507427752,0.16486928883008659,0.19342759499326348,0.1880094781704247,0.1900014496408403,0.20283850824460387,0.2299437204003334,0.23853673294186592,0.26768835105001926,0.24957421123981477,0.22134473469108343,-0.011223782701417804,-0.009111025496385991,-0.003520536156138405,-0.01668428256176412,-0.049030151404440406,-0.03958383597433567,-0.01684960560873151,0.015424989853054285,-0.027636821456253527,-0.01808395955711603,-0.005533317318186164,0.0045500397979049015,0.007287795910378918,0.002706697340181563,-0.0018310667538571578,0.0009404817783797625,0.007837090117391199,0.00995601483155042,0.011961535708978772,0.016710931481793524,2.421124329566956,0.49696694552898407,-0.047196975201368334,0.2041553448140621,0.4079767441749573,0.6367196989059448,0.5174862885475159,0.942100625038147,1.261229349374771,1.4595141303539276,1.6953105974197387,1.9319884634017945,1.8051909017562866,1.9604216527938843,2.0828945088386535,2.5359007906913758,2.498576683998108,2.3415976667404177,2.2892412304878236,2.264810106754303,0.003993143930565566,0.0010428340102225774,-0.0051533834706060586,-0.01185440730303526,-0.020129187926650048,-0.016720408136025072,-0.004923294493928552,0.003157879363716347,-0.021012311875820158,-0.017752435887232423,-0.015368681158870459,-0.020459348149597645,-0.026394187342375516,-0.05865316830575466,-0.016888839816674592,-0.006572773799707648,0.018357316008768977,0.0272116853389889,0.042108963821083305,0.015282954184403934,9.967480316518618e-05,0.0035960889735724777,0.00928530341014266,0.01033176489174366,0.015286796893924474,0.010668463339097798,0.005126597014022991,0.0034430987015366555,0.002648098627832951,-0.006883965692250058,-0.005647655281791231,0.014550700634717941,0.036477246060967444,0.04830733969807625,0.05815299961715937,0.057860728949308396,0.07278650023043155,0.07226599857211113,0.06000215258449316,0.03131975335651077
5,-0.007479728078469634,-0.0069401167333126065,-0.008847242956981062,-0.0024913520261179655,0.004949705228209495,-0.005239391773939133,-0.01459822477772832,-0.02777755059301853,-0.029178479481488467,-0.04370302952826023,-0.055282144099473955,-0.07202082715928554,-0.09695289753377438,-0.09539085134863853,-0.0896783497184515,-0.10285533063113689,-0.11037506312131881,-0.11171626783907414,-0.09732790976762772,-0.0970410367846489,0.012807769794017076,-0.011941189160570503,-0.006894801771268249,-0.020807994678616524,0.0177241775393486,-0.06775181218981743,-0.11472906820476055,-0.1061038040369749,-0.1072153440117836,-0.12173642002046109,-0.07981058351695537,-0.06490864805877208,-0.09542383000254631,-0.12260912612080574,-0.12419644027948379,-0.11392576731741429,-0.11504405565559864,-0.12286902748048306,-0.1664981746673584,-0.17718478962779044,0.0024127005320042374,0.0008193167141871527,0.005997757040895522,0.013872533245012164,0.029982493463903664,0.020409357063472272,0.020038002002984286,0.017723778784275054,0.0244281012006104,0.02364803647622466,0.02477566068992019,0.0275930917263031,0.03291305046528578,0.034701177272945645,0.0378876999206841,0.03488320564851165,0.015223427722230554,0.03627268588170409,0.027768245823681356,0.020096596525982023,0.05902259133756161,-0.0203332787938416,-0.03775352288037539,-0.05759410884231329,-0.08467108815908432,-0.08936894580721855,-0.15444056078791618,0.059460288193076846,-0.1305431081354618,-0.4197285974025726,0.18457739755511285,0.11100922007113695,0.10071897715330123,0.07633066076785326,0.21887420624494552,-0.04953866339288652,-0.5603359538316727,-0.4225532506406307,-0.1902946500852704,3.9723015832901,-0.0016789866820909082,0.001438566649449058,-0.0034674833063036204,-0.0145041158888489,-0.02386384842917323,-0.03088234743103385,-0.027758036255836487,-0.02357518283650279,-0.03260902838781476,-0.029226591177284718,-0.028891148716211318,-0.023008718211203812,-0.010364724583923816,0.008339257817715407,0.006557779875583947,0.018716162545606495,0.01370138257741928,0.012201967081055046,0.003482662586029619,0.024220331870019436,-0.00450727207120508,-0.012978222183883191,-0.02463142579421401,-0.018560570608824493,-0.030765649359673262,-0.03320639498531818,-0.022529293596744538,-0.018881880007684232,-0.020372746028006077,-0.01888206508010626,-0.01786785377189517,-0.026518350653350353,-0.034780132174491885,-0.034615600742399694,-0.03249864799901843,-0.029651718884706496,-0.036446806117892264,-0.025205332320183516,-0.01771541841328144,-0.006617231909185648
6,-0.0016202242218081237,-0.0087845556985806,-0.027381839515531765,-0.04735072259517277,-0.019499852311085253,-0.008528765712809912,-0.014056064484312254,-0.016213611885905265,-0.02891384365365786,-0.03477981449926601,-0.037686640243319906,-0.038965294685433895,-0.025995174970696953,-0.020999454476815813,-0.01174926070825142,0.006313244195874123,0.009679184158277862,0.027379902759019067,0.03336217909613076,-0.07945696886848001,-0.13611276833450092,-0.2970403071712045,-0.39341490654384387,-0.45271732701974754,-0.5124172116027159,-0.8837586655336268,-0.6965084798195783,-0.7615192932241103,-0.6653990465051988,-0.5265750874491298,-0.38210373450728025,0.11149710356531774,0.5759933412075042,1.255839856933145,2.157489440020393,2.8263239720288444,3.26002316755407,3.3600476517396816,3.5990828345803654,3.725347106597003,0.027488777720752883,0.018103962413528386,0.006361266389927444,-0.01759649560074596,-0.008663918266949408,-0.05525592609363444,-0.046129016972639984,-0.004860608990180908,-0.04891142981017337,-0.03656953772639527,-0.027007096403223626,-0.02160971417256138,-0.017005441296736108,-0.012502946318401133,-0.003548613771210833,-0.0009014058022705071,-0.016304585484185202,0.0016341332866645912,-0.004088201489546062,-0.022903491227942354,-0.029016664909089312,-0.026374700227204492,-0.0667800234959406,0.006715975107405992,-0.032673968834912075,0.015570860224611618,-0.05285181284827344,-0.06074948608875275,-0.20399762637474958,-0.24296258723034578,-0.27859074298073266,-0.3819359712740954,-0.3688436392475577,-0.40109043752445894,-0.38556265129762535,-0.47137219239683714,-0.4881254466140971,-0.4647265283500447,-0.43497861308210034,-0.44160280683461356,0.012936544845647671,0.02226028129020158,0.039117903350030674,0.03465307852362885,0.025012355363544295,0.015059124053839376,-0.01941919448401998,-0.050780706195270316,0.02553574063760393,0.04596537860000835,0.018607584403499085,-0.00041459642953294164,-0.005904821909601143,-0.008807546652250869,-0.055721813703284544,-0.0684917948263533,-0.07571493404753069,-0.0725145156330922,-0.00361791469339925,0.05438503338133588,-0.011779896783478119,-0.003197959464673391,-0.006233647875213886,-0.03501118846675929,-0.048863838043283016,-0.05005106211585157,-0.08024020843646106,-0.09231364700724097,-0.08011856236878563,-0.09599198190604939,-0.11118805303293115,-0.11837407087578493,-0.12127638809821185,-0.12307749513317556,-0.12712182779522502,-0.12163125811254277,-0.11591618367854287,-0.12738884143969592,-0.13051580190658568,-0.12718391173026142
7,0.0021250544302165507,0.0003220176034665201,0.008726718216203154,0.03800992891192436,0.05121394019573927,0.06894857004284859,0.08629145726561546,0.0859665758907795,0.0979300456494093,0.09749201312661171,0.10910611428320408,0.11185091860592365,0.1341334643959999,0.1415190067887306,0.13567181214690208,0.14439331740140915,0.1336766628921032,0.14426478400826453,0.1386386415362358,0.11451143488287925,0.00813454361166805,-0.12993170835077764,0.005461944376584142,0.02996070687426254,0.028003626754507422,-0.03382899135554908,0.08352152388542891,0.18537939995527267,0.3120984315872192,0.4159533607959747,0.5513385701179504,0.5244981735944748,0.5928025984764099,0.6827957582473755,0.8106356447935105,0.9676509433984757,1.34389235496521,-0.287478898249974,-0.9328305077552795,-1.3687537980079652,0.003535741143859923,-0.010954244043678046,-0.04046721033751965,-0.059250736199319365,-0.034404095504432915,-0.03319879564456642,0.002768072453327477,0.03507865795865655,-0.038988799154758454,-0.035105178281664845,-0.038546126168221236,-0.03159766984172165,-0.031158895501866936,-0.02407284463290125,-0.02502212599851191,-0.023590953228995203,-0.035370184686034915,-0.0430481775291264,-0.049933583661913875,-0.08874818012118339,0.09419013373553753,0.11845543071627616,0.13550936803221703,0.148346259444952,0.16884106993675232,0.21759063631296158,0.2583070382475853,0.2814018750190735,0.21631576299667357,0.2554222944378853,0.27611882269382476,0.30485012382268906,0.28891025990247726,0.2863696584105492,0.29683609038591385,0.3259211292862892,0.3515860339999199,0.3645705989003181,0.3548330867290497,0.3528821611404419,-0.01632073078304529,-0.0311232640594244,-0.030397035591304303,-0.03699451392516494,-0.05066836355254054,-0.06304239191114902,-0.19843145385384559,-0.2618413293361664,-0.01948029216269788,-0.031184782080817968,0.010476529839797877,0.02866460183635354,0.03052097650244832,-0.0038836884749071034,-0.0038670523901237173,-0.040483689354732635,-0.010830265063559637,-0.02357108924072236,-0.012042519625974819,-0.06406486934109125,0.009811949236318469,0.01662194237112999,0.023067367170006035,0.027905656099319456,0.04426616039127111,0.03178335042670369,0.04728460662066936,0.05556708052754402,0.05413911253213882,0.05886820390820503,0.06333180006593465,0.047918132171034813,0.03334572600200772,0.023819506671279668,0.008565139548154547,0.015230890261009336,0.03769981998950243,0.05020794969052076,0.05716009460389614,0.08377090394496918
8,-0.005628378060646355,0.00608533464896027,0.009694784523453563,0.009461856383131817,0.008222534334199736,-0.009658394604048225,0.03404852940700948,0.04177622921764851,0.04521772138774395,0.03955484725534916,0.03929919948801398,0.03830504421144724,0.03305748947896063,0.020142865031957627,-0.0037449641741113737,0.0327533395588398,0.09807073406875133,0.08484315019100905,0.09530601523816586,0.11419415712356568,0.035435412693768736,0.07716139934957028,0.06334934316575527,0.03694958442822099,0.02501178613107186,-0.030848069806816057,-0.04582668786402792,-0.1225311940163374,-0.13608958438038826,-0.15303078144788743,-0.19789136990904807,-0.18126945480704307,-0.20657205939292908,-0.23232094541192055,-0.20011063233017923,-0.18780178382992743,-0.15267473585903646,-0.1711841680854559,-0.1756058280169964,-0.186929087638855,0.014508971308241598,0.01979076297953725,0.012529958813393022,-0.04722579647554084,-0.006735547482967377,-0.03464818369131535,-0.07226137055084109,-0.2121271786093712,-0.24227678209543227,-0.12063744898885488,0.10384626880288124,0.2581084820628166,0.5865555053949356,0.967658431828022,1.408693751655519,1.7406031264364719,2.0603802987933157,2.343516391515732,2.562689797282219,3.1900183069705963,0.02720653710886836,0.06103510569781065,0.08151707604527474,0.07734891414642334,0.08675101146101952,0.08343462325632572,0.12048871740698815,0.08253295697271824,0.1128349780291319,0.1604380962252617,0.11474566042423248,0.11657933913171291,0.1826352732628584,0.22692878022789956,0.26945241063833236,0.2792195922136307,0.32431700751185416,0.39990417391061783,0.4266599079966545,0.4303706547617912,0.04593452125787735,0.06944495756179095,0.09698025740683079,0.11549977004528046,0.10903210163116456,0.09560592859983444,0.16798855751752853,0.19574499249458313,0.10653973981738091,0.08531624358147383,0.17886053308844566,0.25031795382499694,0.28608285024762153,0.2188442961871624,0.25770707726478576,0.1764404145628214,0.21506163910031317,0.20203041464090346,0.10587995111942292,0.21046267941594124,0.02625261964276433,0.03481461914256215,0.04896168686449528,0.03822855418547988,0.028531723963096736,-0.03226058825850487,-0.07614634219557047,0.0020961999185601598,-0.047573297249618916,-0.06673849700018764,-0.07401682466268539,-0.09327088564634323,-0.11714526042342185,-0.11833018835633993,-0.0980894148722291,-0.11072943326085806,-0.09521511547267437,-0.15360480651259423,-0.11184808202087879,-0.07230716835707426
9,-0.04493884188009471,-0.058680417515882634,-0.03227324181849637,-0.03428446887651595,-0.010543292001806905,0.13757948686436908,0.1004232199090283,0.09065887077552516,0.039625196808540236,0.026626774768640355,0.016288453220778782,-0.028314760446026013,-0.07279453939962678,-0.14589200423258106,-0.19003248977951887,-0.04830727728492603,-0.07429262661806695,-0.10008166276100205,-0.10587387204897113,-0.12242233235298133,0.04593643564276579,0.10967783929734695,0.093645847152646,0.08394833881317115,0.05941239228790126,0.07080618950833635,0.057344194319916934,0.08252046756991525,0.13305926395625603,0.15537924401280356,0.16496684484002067,0.13417340460710409,0.12136801046024008,0.1533553907420577,0.17368975626986202,0.18523391336202621,0.1856157198184874,0.2187326330600715,0.22419087370721305,0.20654915509427466,-0.07362326007427239,-0.08860840503035522,-0.08618339357852209,-0.08685864794363336,-0.14119736850261688,-0.1589287990113584,-0.13558457337501573,0.12831389672682258,-0.007677448328672099,0.037264595865541726,0.07560707624183922,0.13745070921211708,0.14104126675463305,0.14126076113160063,0.11494915400881593,0.11312937309465758,0.1199714396512363,0.07853134224055017,0.0957241118544849,0.05664184862725073,-0.06466268611753859,-0.19525470911729625,-0.10835753026895406,-0.08308691086202133,-0.09555443648884936,-0.043531626758233806,-0.016287842104403108,0.0747539423769567,0.13364528673814563,0.180327828882671,0.25935145976339896,0.32947114475707456,0.28417624415057463,0.3359184589509557,0.32697621115097186,0.3578602866973819,0.3993269283517559,0.3612637741281083,0.35207434343855554,0.34130393675096876,0.1662599921408223,0.37113580507476157,0.5372800848832945,0.7994348166919336,0.9436880117509423,1.249902226575991,1.626015288073842,1.9132185999940081,2.0224834651481816,2.671748039199085,2.6103976790497945,2.6729226693874453,2.7038767425025383,2.581196218002133,2.956927610606682,3.25772478522324,2.872526870995033,2.9020729166705435,2.997864148965696,2.877815429757281,0.010485765595193498,0.0554954342930237,0.12600492657639267,0.18837583632912577,0.26542743804251273,0.5826731491379622,0.5864084740964378,0.5846017099371771,0.6278673248683534,0.6080099337893289,0.608696619821031,0.5596601260689701,0.5495177879929543,0.5324962615239911,0.5220575508911435,0.6400707863816401,0.5284320855649506,0.5394855710427936,0.5414028560243002,0.5634787540610243
